timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
60622659,1618748954599835,633201078,102711488,48987,89162,0.096,0.005927487,0.439,0.674,0.57,0.82,100,18,20.817001,12.031,-16.988,-1.2140001,5.3286066,0,nan,0.0,3,1,19
60811641,1618748954799834,633201294,102710812,49219,89395,0.19700001,0.009543809,0.44000003,0.675,0.57,0.82,100,18,20.772001,12.089001,-16.891,-1.194,5.3335843,0,nan,0.0,3,1,19
61013674,1618748954999835,633201510,102710139,49450,89626,0.208,0.009572258,0.44500002,0.679,0.57,0.82,100,18,20.616001,11.979001,-16.779001,-1.217,5.332387,0,nan,0.0,3,1,19
61214641,1618748955199834,633201724,102709467,49687,89863,0.171,0.009542587,0.45000002,0.68200004,0.57,0.82,87,8,20.723001,12.001,-16.894001,-1.256,5.330057,0,nan,0.0,3,1,19
61412642,1618748955399834,633201939,102708796,49933,90109,0.141,0.009113935,0.453,0.68500006,0.57,0.82,87,8,20.551,11.971001,-16.705,-1.4180001,5.3341866,0,nan,0.0,3,1,19
61614658,1618748955599834,633202154,102708138,50286,90462,0.12200001,0.008194321,0.455,0.68700004,0.57,0.82,87,8,20.361,12.077001,-16.392,-1.659,5.3473663,0,nan,0.0,3,1,19
61811636,1618748955799834,633202372,102707494,50677,90853,0.119,0.008183849,0.45700002,0.69000006,0.57,0.82,87,8,20.205002,12.317,-16.017,-1.909,5.3679166,0,nan,0.0,3,1,19
62011640,1618748955999835,633202595,102706862,51149,91325,0.12200001,0.0086624175,0.45800003,0.693,0.57,0.82,87,8,20.181002,12.575001,-15.784,-2.246,5.3851304,0,nan,0.0,3,1,19
62215656,1618748956199833,633202822,102706242,51582,91759,0.125,0.008955284,0.46,0.69500005,0.57,0.82,87,8,19.997002,12.877001,-15.300001,-2.1060002,5.411999,0,nan,0.0,3,1,19
62415663,1618748956399833,633203055,102705642,52060,92237,0.126,0.008909382,0.46100003,0.698,0.57,0.82,87,8,19.878,13.174001,-14.886001,-2.443,5.4368553,0,nan,0.0,3,1,19
62613638,1618748956599833,633203295,102705059,52569,92746,0.123,0.008561713,0.46300003,0.70000005,0.57,0.82,87,8,19.808,13.699,-14.307001,-2.559,5.476052,0,nan,0.0,3,1,19
62813641,1618748956799833,633203543,102704499,53108,93285,0.126,0.008516683,0.46400002,0.702,0.57,0.82,87,8,19.623001,14.007001,-13.743001,-2.6190002,5.5072975,0,nan,0.0,3,1,19
63013642,1618748956999834,633203797,102703962,53643,93820,0.136,0.008844456,0.46600002,0.70500004,0.57,0.82,87,8,19.528002,14.477,-13.1050005,-2.726,5.547471,0,nan,0.0,3,1,19
63216636,1618748957199833,633204060,102703453,54183,94360,0.128,0.008428718,0.467,0.707,0.57,0.82,87,11,19.436,14.964001,-12.404,-2.739,5.5910697,0,nan,0.0,3,1,19
63416635,1618748957399832,633204332,102702973,54790,94967,0.124000005,0.008164476,0.46800002,0.70900005,0.57,0.82,87,11,19.324001,15.367001,-11.717001,-2.8760002,5.631757,0,nan,0.0,3,1,19
63613657,1618748957599832,633204610,102702523,55372,95550,0.127,0.008123111,0.469,0.711,0.57,0.82,87,11,19.117,15.779,-10.794001,-2.9950001,5.6832285,0,nan,0.0,3,1,19
63813638,1618748957799832,633204896,102702106,55961,96138,0.136,0.00825628,0.469,0.712,0.57,0.82,87,11,19.086,16.198,-10.096001,-2.9520001,5.725819,0,nan,0.0,3,1,19
64016636,1618748957999833,633205187,102701718,56579,96757,0.12900001,0.008071799,0.47000003,0.71400005,0.57,0.82,87,11,18.902,16.427,-9.352,-3.0630002,5.765647,0,nan,0.0,3,1,19
64213638,1618748958199832,633205486,102701366,57247,97425,0.148,0.008263086,0.47100002,0.71500003,0.57,0.82,88,11,18.849,16.923,-8.301001,-3.4440002,5.8271294,0,nan,0.0,3,1,19
64412637,1618748958399832,633205791,102701053,57921,98099,0.15100001,0.008040208,0.47200003,0.717,0.57,0.82,88,11,18.728,17.231,-7.3370004,-3.4340003,5.8806467,0,nan,0.0,3,1,19
64609638,1618748958599832,633206102,102700778,58587,98765,0.18100001,0.0086543895,0.47300002,0.71900004,0.57,0.82,88,11,18.643002,17.514,-6.387,-3.3370001,5.9334974,0,nan,0.0,3,1,19
64811638,1618748958799831,633206417,102700541,59233,99411,0.17,0.008716524,0.476,0.72200006,0.57,0.82,88,11,18.560001,17.759,-5.394,-3.3190002,5.9883046,0,nan,0.0,3,1,19
65013642,1618748958999832,633206737,102700352,59905,100083,0.14500001,0.008053997,0.47700003,0.72300005,0.57,0.82,88,11,18.434,17.965,-4.132,-3.2970002,6.05713,0,nan,0.0,3,1,19
65215642,1618748959199831,633207061,102700214,60585,100762,0.149,0.00830864,0.47800002,0.72400004,0.57,0.82,88,10,18.383001,18.165,-2.821,-3.3730001,6.1291265,0,nan,0.0,3,1,19
65417635,1618748959399831,633207386,102700127,61298,101476,0.157,0.008409694,0.48000002,0.726,0.57,0.82,88,10,18.268002,18.204,-1.526,-3.7240002,6.1995378,0,nan,0.0,3,1,19
65613637,1618748959599831,633207712,102700092,62033,102211,0.16900001,0.008501673,0.48200002,0.72700006,0.57,0.82,88,10,18.18,18.179,-0.19000001,-3.762,6.2727256,0,nan,0.0,3,1,19
65813636,1618748959799831,633208037,102700106,62801,102978,0.16600001,0.008575849,0.483,0.72800004,0.57,0.82,88,10,18.024,18.002,0.87900007,-3.9,0.048782997,0,nan,0.0,3,1,19
66013641,1618748959999831,633208357,102700164,63595,103773,0.165,0.008630653,0.485,0.72900003,0.57,0.82,88,10,17.853,17.743,1.9740001,-3.8920002,0.11078023,0,nan,0.0,3,1,19
66217637,1618748960199830,633208671,102700265,64370,104548,0.16600001,0.008713381,0.48700002,0.731,0.57,0.82,88,7,17.67,17.389,3.1420002,-3.9180002,0.17876726,0,nan,0.0,3,1,19
66416636,1618748960399830,633208981,102700411,65170,105348,0.16600001,0.008945859,0.48900002,0.73200005,0.57,0.82,88,7,17.693,17.196001,4.165,-3.9670002,0.23761801,0,nan,0.0,3,1,19
66614639,1618748960599830,633209286,102700599,65943,106120,0.16700001,0.009054069,0.49100003,0.73300004,0.57,0.82,88,7,17.671001,16.835001,5.3700004,-3.9410002,0.30876008,0,nan,0.0,3,1,19
66813639,1618748960799830,633209584,102700833,66732,106909,0.16600001,0.009168214,0.49300003,0.735,0.57,0.82,88,7,17.622002,16.464,6.2830005,-3.7350001,0.3645324,0,nan,0.0,3,1,19
67017684,1618748960999831,633209874,102701102,67441,107619,0.179,0.009783617,0.49500003,0.73600006,0.57,0.82,88,7,17.52,15.9140005,7.3280005,-3.5200002,0.43154976,0,nan,0.0,3,1,19
67219643,1618748961199830,633210156,102701416,68147,108324,0.202,0.009481152,0.49800003,0.739,0.59,0.84999996,94,9,17.594002,15.484001,8.3550005,-3.479,0.49484465,0,nan,0.0,3,1,18
67412635,1618748961399829,633210428,102701769,68865,109043,0.21000001,0.009639627,0.50100005,0.74200004,0.57,0.82,94,9,17.551,14.905001,9.267,-3.4290001,0.55624443,0,nan,0.0,3,1,19
67616640,1618748961599829,633210688,102702159,69512,109689,0.208,0.009886068,0.504,0.74500006,0.57,0.82,94,9,17.499,14.096001,10.369,-3.233,0.63421196,0,nan,0.0,3,1,19
67821636,1618748961799829,633210935,102702590,70171,110348,0.21700001,0.010796431,0.507,0.749,0.59,0.84999996,94,9,17.514,13.484,11.177001,-3.2400002,0.692112,0,nan,0.0,3,1,18
68017734,1618748961999830,633211169,102703052,70736,110913,0.201,0.011279888,0.51100004,0.753,0.59,0.84999996,94,9,17.465,12.557,12.1380005,-2.765,0.76844364,0,nan,0.0,3,1,18
68216641,1618748962199829,633211388,102703550,71268,111445,0.19000001,0.010873401,0.514,0.757,0.59,0.84999996,94,8,17.534,11.950001,12.832001,-2.594,0.8209887,0,nan,0.0,3,1,18
68416636,1618748962399829,633211594,102704082,71769,111946,0.179,0.0106915375,0.517,0.76100004,0.57,0.82,94,8,17.682001,11.034,13.817,-2.43,0.89695066,0,nan,0.0,3,1,19
68616636,1618748962599828,633211783,102704649,72241,112419,0.17300001,0.010471277,0.52000004,0.763,0.57,0.82,94,8,17.683,10.044001,14.553,-2.229,0.9667298,0,nan,0.0,3,1,19
68812642,1618748962799828,633211954,102705246,72685,112862,0.172,0.0100983,0.522,0.76500005,0.59,0.84999996,94,8,17.807001,9.093,15.311001,-2.1230001,1.0348805,0,nan,0.0,3,1,18
69017641,1618748962999829,633212107,102705870,73101,113278,0.179,0.009885196,0.523,0.767,0.57,0.82,94,8,17.909,7.9930005,16.026001,-2.1190002,1.1081235,0,nan,0.0,3,1,19
69217862,1618748963199828,633212242,102706520,73505,113682,0.17300001,0.009941046,0.52500004,0.768,0.57,0.82,94,10,18.009,6.972,16.604,-2.022,1.173244,0,nan,0.0,3,1,19
69416635,1618748963399828,633212359,102707194,73929,114105,0.18,0.010173,0.527,0.77000004,0.59,0.84999996,94,10,18.149,6.11,17.09,-2.0570002,1.2274435,0,nan,0.0,3,1,18
69616640,1618748963599828,633212459,102707883,74347,114524,0.172,0.010197784,0.52900004,0.772,0.57,0.82,94,10,18.160002,5.157,17.412,-2.0080001,1.282851,0,nan,0.0,3,1,19
69814641,1618748963799828,633212543,102708587,74775,114952,0.17600001,0.0103279855,0.53000003,0.77300006,0.57,0.82,94,10,18.233002,4.1990004,17.743,-2.0700002,1.3384145,0,nan,0.0,3,1,19
70020636,1618748963999828,633212609,102709301,75198,115374,0.18300001,0.01055069,0.532,0.77400005,0.57,0.82,94,10,18.325,3.167,18.049002,-2.052,1.3970884,0,nan,0.0,3,1,19
70214638,1618748964199827,633212657,102710027,75609,115785,0.171,0.010798178,0.535,0.776,0.57,0.82,94,9,18.423,2.2380002,18.286001,-2.0830002,1.4490048,0,nan,0.0,3,1,19
70417746,1618748964399827,633212686,102710760,76018,116194,0.19100001,0.011341499,0.537,0.77900004,0.57,0.82,94,9,18.414001,1.09,18.381,-1.843,1.511565,0,nan,0.0,3,1,19
70625637,1618748964599827,633212695,102711496,76407,116583,0.186,0.011425973,0.54,0.78200006,0.57,0.82,94,9,18.451,-0.086,18.45,-1.8640001,1.5754598,0,nan,0.0,3,1,19
70814640,1618748964799827,633212682,102712237,76760,116936,0.208,0.011672239,0.54300004,0.786,0.57,0.82,94,9,18.739,-1.291,18.695002,-1.7,1.6397326,0,nan,0.0,3,1,19
71013638,1618748964999828,633212647,102712985,77110,117285,0.18,0.011954807,0.546,0.786,0.57,0.82,94,9,18.929,-2.506,18.762001,-1.6980001,1.7035602,0,nan,0.0,3,1,19
71214636,1618748965199827,633212590,102713737,77451,117626,0.18200001,0.011456166,0.55,0.78900003,0.57,0.82,94,8,19.236,-3.6160002,18.893002,-1.4380001,1.7599208,0,nan,0.0,3,1,19
71414638,1618748965399826,633212515,102714483,77717,117893,0.22600001,0.01102507,0.55300003,0.79200006,0.57,0.82,94,8,19.172,-4.75,18.575,-1.44,1.8211681,0,nan,0.0,3,1,19
71613642,1618748965599826,633212419,102715223,78024,118199,0.21200001,0.012673883,0.55700004,0.795,0.57,0.82,94,8,19.388,-5.8710003,18.478,-1.6200001,1.8784184,0,nan,0.0,3,1,19
71816636,1618748965799826,633212302,102715956,78333,118508,0.16800001,0.011596665,0.56100005,0.79600006,0.57,0.82,94,8,19.505001,-7.083,18.173,-1.516,1.9424307,0,nan,0.0,3,1,19
72013950,1618748965999827,633212165,102716676,78622,118797,0.19000001,0.012934111,0.564,0.799,0.59,0.82,94,8,19.668001,-8.117001,17.915,-1.5130001,1.9962152,0,nan,0.0,3,1,18
72217635,1618748966199826,633212009,102717387,78919,119093,0.18,0.012981409,0.568,0.80100006,0.57,0.82,94,10,19.883001,-9.146001,17.654001,-1.4280001,2.048779,0,nan,0.0,3,1,19
72417635,1618748966399826,633211836,102718087,79178,119352,0.15,0.012425522,0.57100004,0.80200005,0.57,0.82,94,10,20.043001,-10.061001,17.335001,-1.0910001,2.0966911,0,nan,0.0,3,1,19
72619637,1618748966599825,633211644,102718770,79356,119531,0.165,0.011934911,0.573,0.804,0.57,0.82,94,10,20.244001,-11.126,16.912,-0.994,2.1526756,0,nan,0.0,3,1,19
72820782,1618748966799825,633211433,102719432,79541,119716,0.16900001,0.011166441,0.57500005,0.80700004,0.57,0.82,94,10,20.400002,-12.216001,16.338001,-0.89900005,2.212823,0,nan,0.0,3,1,19
73021641,1618748966999826,633211204,102720073,79754,119928,0.14400001,0.010665183,0.577,0.809,0.57,0.82,94,10,20.524,-13.208,15.710001,-1.065,2.2698848,0,nan,0.0,3,1,19
73231641,1618748967199825,633210959,102720693,79985,120159,0.142,0.010319608,0.578,0.809,0.57,0.82,100,11,20.739,-14.086,15.221001,-0.95400006,2.3174999,0,nan,0.0,3,1,19
73429641,1618748967399825,633210699,102721290,80187,120361,0.147,0.009521818,0.578,0.81200004,0.57,0.82,100,11,20.812,-14.753,14.68,-0.93700004,2.3586805,0,nan,0.0,3,1,19
73619637,1618748967599825,633210428,102721867,80370,120544,0.15200001,0.009676455,0.57900006,0.814,0.57,0.82,100,11,21.029001,-15.380001,14.342001,-0.79,2.3910992,0,nan,0.0,3,1,19
73816635,1618748967799825,633210146,102722436,80536,120710,0.134,0.008787907,0.57900006,0.813,0.57,0.82,100,11,21.316002,-16.001001,14.084001,-0.75200003,2.4197993,0,nan,0.0,3,1,19
74020686,1618748967999825,633209853,102722999,80687,120861,0.136,0.008283158,0.578,0.81200004,0.57,0.82,100,11,21.599,-16.481,13.960001,-0.55300003,2.4388094,0,nan,0.0,3,1,19
74222635,1618748968199824,633209555,102723553,80794,120968,0.141,0.0070232046,0.577,0.81000006,0.57,0.82,100,9,21.714,-16.775002,13.788001,-0.527,2.4536397,0,nan,0.0,3,1,19
74423638,1618748968399824,633209249,102724102,80869,121043,0.149,0.006981841,0.57500005,0.809,0.57,0.82,100,9,22.034,-17.236,13.727,-0.264,2.4690528,0,nan,0.0,3,1,19
74622636,1618748968599824,633208938,102724651,80894,121068,0.156,0.0069935345,0.574,0.809,0.57,0.82,100,9,22.238,-17.484001,13.741001,-0.15300001,2.4754808,0,nan,0.0,3,1,19
74829638,1618748968799824,633208623,102725202,80899,121072,0.148,0.006813067,0.573,0.808,0.57,0.82,100,9,22.468,-17.662,13.8880005,0.026,2.4752324,0,nan,0.0,3,1,19
75020636,1618748968999825,633208303,102725756,80875,121048,0.158,0.007028964,0.572,0.80700004,0.57,0.82,100,9,22.782001,-18.035002,13.920001,0.013,2.4842603,0,nan,0.0,3,1,19
75267636,1618748969199823,633207978,102726312,80861,121035,0.149,0.006958104,0.57100004,0.80600005,0.57,0.82,100,11,22.877,-18.126001,13.957001,0.042000003,2.4854016,0,nan,0.0,4,1,19
75421636,1618748969399823,633207649,102726871,80865,121038,0.13800001,0.0066837384,0.569,0.80500007,0.57,0.82,100,11,23.168001,-18.472,13.984,-0.061000004,2.4936016,0,nan,0.0,4,1,19
75624640,1618748969599823,633207313,102727425,80903,121076,0.14,0.0066783275,0.568,0.804,0.57,0.82,100,11,23.394001,-18.922,13.7560005,-0.21700001,2.5129628,0,nan,0.0,4,1,19
75820642,1618748969799823,633206970,102727971,80973,121146,0.171,0.006982189,0.56700003,0.80500007,0.57,0.82,100,11,23.522001,-19.252,13.514001,-0.59300005,2.5295467,0,nan,0.0,4,1,19
76033642,1618748969999824,633206621,102728503,81143,121316,0.15400001,0.006670997,0.56600004,0.80500007,0.57,0.82,100,11,23.656002,-19.644001,13.181001,-1.019,2.5505915,0,nan,0.0,4,1,19
76224663,1618748970199823,633206267,102729025,81364,121537,0.15400001,0.0066006603,0.564,0.80500007,0.57,0.82,100,11,23.691002,-19.869001,12.904,-1.2420001,2.5656054,0,nan,0.0,4,1,19
76419638,1618748970399823,633205912,102729542,81664,121836,0.163,0.006629284,0.563,0.80600005,0.57,0.82,100,11,23.685001,-19.817001,12.973001,-1.667,2.5619638,0,nan,0.0,4,1,19
76622635,1618748970599822,633205555,102730061,82046,122219,0.158,0.0070949374,0.563,0.80700004,0.57,0.82,100,11,23.7,-19.802,13.022,-2.157,2.5598967,0,nan,0.0,4,1,19
76826635,1618748970799822,633205200,102730581,82533,122706,0.15200001,0.00687747,0.56200004,0.80700004,0.57,0.82,100,11,23.656002,-19.775002,12.982,-2.6420002,2.560656,0,nan,0.0,4,1,19
77022641,1618748970999823,633204844,102731096,83092,123264,0.147,0.0067221355,0.56100005,0.80600005,0.57,0.82,100,11,23.550001,-19.767,12.8,-2.8790002,2.5669472,0,nan,0.0,4,1,19
77263969,1618748971199822,633204489,102731604,83709,123881,0.148,0.0066120047,0.559,0.80600005,0.57,0.82,100,10,23.516,-19.821001,12.654,-3.094,2.573425,0,nan,0.0,4,1,19
77423638,1618748971399822,633204132,102732104,84340,124512,0.149,0.0066816434,0.558,0.80600005,0.57,0.82,100,10,23.482,-19.93,12.418,-3.1430001,2.5843732,0,nan,0.0,4,1,19
77623637,1618748971599822,633203774,102732600,84937,125109,0.15200001,0.006784793,0.55700004,0.80700004,0.57,0.82,100,10,23.451,-19.907001,12.396001,-2.8790002,2.5846288,0,nan,0.0,4,1,19
77827638,1618748971799821,633203416,102733089,85531,125703,0.15400001,0.006843785,0.55600005,0.808,0.57,0.82,100,10,23.299002,-19.932001,12.064,-3.0360003,2.597316,0,nan,0.0,4,1,19
78026640,1618748971999822,633203057,102733568,86126,126298,0.155,0.0068420395,0.555,0.809,0.57,0.82,100,10,23.319,-20.033,11.936001,-2.947,2.6042478,0,nan,0.0,4,1,19
78226637,1618748972199821,633202696,102734043,86627,126798,0.14400001,0.0065041436,0.554,0.809,0.57,0.82,100,8,23.339,-20.038,11.967001,-2.289,2.6032085,0,nan,0.0,4,1,19
78423638,1618748972399821,633202335,102734523,87005,127177,0.13900001,0.006300813,0.55300003,0.808,0.57,0.82,100,8,23.490002,-20.119001,12.124001,-1.605,2.599247,0,nan,0.0,4,1,19
78623638,1618748972599821,633201974,102735009,87276,127447,0.155,0.0067872363,0.55200005,0.808,0.57,0.82,100,8,23.535002,-20.079,12.276001,-1.2620001,2.5928504,0,nan,0.0,4,1,19
78823638,1618748972799821,633201616,102735499,87595,127766,0.13900001,0.0063177426,0.551,0.80700004,0.57,0.82,100,8,23.409,-19.92,12.295001,-1.485,2.5885983,0,nan,0.0,4,1,19
79022640,1618748972999822,633201256,102735990,87938,128109,0.148,0.006709569,0.55,0.808,0.57,0.82,100,8,23.569,-20.092001,12.320001,-1.9150001,2.5915449,0,nan,0.0,4,1,19
79229638,1618748973199820,633200894,102736479,88324,128495,0.15100001,0.0067643723,0.549,0.809,0.57,0.82,100,10,23.54,-20.112001,12.232,-2.012,2.595176,0,nan,0.0,4,1,19
79426637,1618748973399820,633200535,102736968,88803,128974,0.133,0.0063001146,0.54800004,0.808,0.57,0.82,100,10,23.490002,-20.041,12.253,-2.285,2.5928338,0,nan,0.0,4,1,19
79626729,1618748973599820,633200176,102737457,89305,129476,0.12900001,0.0061468747,0.54700005,0.80700004,0.57,0.82,100,10,23.429,-19.994001,12.213,-2.3130002,2.5932631,0,nan,0.0,4,1,19
79827660,1618748973799820,633199814,102737944,89708,129879,0.13900001,0.0064353775,0.546,0.80700004,0.57,0.82,100,10,23.609001,-20.173,12.265,-1.94,2.595339,0,nan,0.0,4,1,19
80027636,1618748973999821,633199448,102738435,90019,130190,0.143,0.006494719,0.545,0.80700004,0.57,0.82,100,10,23.891,-20.432001,12.382001,-1.4760001,2.5967722,0,nan,0.0,4,1,19
80227636,1618748974199820,633199082,102738932,90241,130412,0.13000001,0.0059459875,0.544,0.80600005,0.57,0.82,100,11,23.874,-20.303001,12.561001,-0.99600005,2.5875537,0,nan,0.0,4,1,19
80421637,1618748974399819,633198715,102739433,90405,130575,0.16800001,0.0066326,0.544,0.80700004,0.57,0.82,100,11,24.043001,-20.466002,12.618001,-0.708,2.5891104,0,nan,0.0,4,1,19
80622682,1618748974599819,633198347,102739940,90552,130722,0.15400001,0.0066273636,0.544,0.808,0.57,0.82,100,11,24.161001,-20.505001,12.778001,-0.809,2.5843098,0,nan,0.0,4,1,19
80824638,1618748974799819,633197978,102740447,90712,130882,0.13000001,0.005841442,0.54300004,0.80700004,0.57,0.82,100,11,24.187,-20.566002,12.7300005,-0.841,2.5873244,0,nan,0.0,4,1,19
81023638,1618748974999820,633197606,102740955,90896,131066,0.15900001,0.00662719,0.54200006,0.808,0.57,0.82,100,11,24.363,-20.737001,12.788001,-1.0400001,2.5890057,0,nan,0.0,4,1,19
81224645,1618748975199819,633197235,102741468,91192,131362,0.126,0.0058529614,0.541,0.80700004,0.57,0.82,100,10,24.427002,-20.753,12.883,-1.337,2.5860188,0,nan,0.0,4,1,19
81423669,1618748975399819,633196861,102741981,91493,131663,0.143,0.0062917373,0.541,0.80700004,0.57,0.82,100,10,24.51,-20.839,12.902,-1.766,2.5872078,0,nan,0.0,4,1,19
81617635,1618748975599819,633196488,102742493,91903,132073,0.15,0.0066603506,0.541,0.809,0.61,0.87,100,10,24.351002,-20.702002,12.821001,-2.365,2.587089,0,nan,0.0,4,1,18
81824638,1618748975799818,633196118,102743006,92447,132616,0.13100001,0.005997824,0.54,0.808,0.57,0.82,100,10,24.298,-20.591002,12.900001,-2.6910002,2.5819423,0,nan,0.0,4,1,19
82039638,1618748975999819,633195751,102743520,93046,133216,0.127,0.005885774,0.53900003,0.80700004,0.57,0.82,100,10,24.224,-20.521002,12.872001,-2.7580001,2.581386,0,nan,0.0,4,1,19
82224887,1618748976199818,633195381,102744034,93574,133744,0.126,0.005818404,0.53800005,0.80700004,0.57,0.82,100,11,24.339,-20.594002,12.973001,-2.536,2.579453,0,nan,0.0,4,1,19
82422653,1618748976399818,633195013,102744551,94079,134249,0.13100001,0.0057866387,0.537,0.80600005,0.57,0.82,100,11,24.241001,-20.503,12.932,-2.358,2.578899,0,nan,0.0,4,1,19
82622636,1618748976599818,633194644,102745066,94535,134705,0.14600001,0.0065008276,0.536,0.80600005,0.57,0.82,100,11,24.291,-20.560001,12.936001,-2.3430002,2.5799758,0,nan,0.0,4,1,19
82820636,1618748976799818,633194273,102745581,94950,135120,0.14500001,0.0064837234,0.535,0.80600005,0.57,0.82,100,11,24.384,-20.625002,13.008,-2.214,2.578922,0,nan,0.0,4,1,19
83019638,1618748976999818,633193901,102746100,95359,135528,0.15200001,0.0065764007,0.535,0.80700004,0.57,0.82,100,11,24.427002,-20.651001,13.047001,-2.1550002,2.5781267,0,nan,0.0,4,1,19
83221636,1618748977199817,633193530,102746620,95752,135921,0.14600001,0.0064929733,0.535,0.80700004,0.57,0.82,100,10,24.418001,-20.625002,13.071001,-2.187,2.5767066,0,nan,0.0,4,1,19
83419637,1618748977399817,633193158,102747140,96165,136334,0.147,0.0065036207,0.535,0.808,0.57,0.82,100,10,24.432001,-20.654001,13.051001,-2.147,2.5780551,0,nan,0.0,4,1,19
83619639,1618748977599817,633192788,102747660,96659,136828,0.135,0.0061362283,0.535,0.808,0.57,0.82,100,10,24.340002,-20.573002,13.008,-2.552,2.5777767,0,nan,0.0,4,1,19
83819637,1618748977799817,633192421,102748178,97278,137447,0.12900001,0.005979672,0.53400004,0.80700004,0.57,0.82,100,10,24.153002,-20.407001,12.9210005,-3.0590003,2.5771232,0,nan,0.0,4,1,19
84017677,1618748977999818,633192054,102748690,97923,138092,0.14400001,0.006459114,0.53300005,0.80700004,0.57,0.82,100,10,24.117,-20.462002,12.766001,-3.114,2.5837836,0,nan,0.0,4,1,19
84218636,1618748978199817,633191683,102749198,98489,138658,0.156,0.0066472604,0.53300005,0.808,0.57,0.82,100,11,24.311,-20.718,12.719001,-2.8760002,2.590993,0,nan,0.0,4,1,19
